"","iso_code","country","year","co2","consumption_co2","co2_growth_prct","co2_growth_abs","trade_co2","co2_per_capita","consumption_co2_per_capita","share_global_co2","cumulative_co2","share_global_cumulative_co2","co2_per_gdp","consumption_co2_per_gdp","co2_per_unit_energy","coal_co2","cement_co2","flaring_co2","gas_co2","oil_co2","other_industry_co2","cement_co2_per_capita","coal_co2_per_capita","flaring_co2_per_capita","gas_co2_per_capita","oil_co2_per_capita","other_co2_per_capita","trade_co2_share","share_global_cement_co2","share_global_coal_co2","share_global_flaring_co2","share_global_gas_co2","share_global_oil_co2","share_global_other_co2","cumulative_cement_co2","cumulative_coal_co2","cumulative_flaring_co2","cumulative_gas_co2","cumulative_oil_co2","cumulative_other_co2","share_global_cumulative_cement_co2","share_global_cumulative_coal_co2","share_global_cumulative_flaring_co2","share_global_cumulative_gas_co2","share_global_cumulative_oil_co2","share_global_cumulative_other_co2","total_ghg","ghg_per_capita","methane","methane_per_capita","nitrous_oxide","nitrous_oxide_per_capita","population","gdp","primary_energy_consumption","energy_per_capita","energy_per_gdp","Region","Subregion","Notes","Country code","Type","Parent code","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"165","SDN","Sudan",2019,22.981,NA,2.72,0.608,NA,0.537,NA,0.06,429.437,0.03,NA,NA,NA,NA,1.556,NA,NA,21.425,NA,0.036,NA,NA,NA,0.5,NA,NA,0.1,NA,NA,NA,0.17,NA,18.189,NA,NA,NA,409.962,NA,0.04,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,42813237,NA,NA,NA,NA,"Africa","NORTHERN AFRICA AND WESTERN ASIA",NA,729,"Country/Area",912,5733.789,5884.651,6041.332,6204.099,6373.314,6549.294,6732.439,6923.115,7121.738,7328.726,7544.498,7769.475,8004.122,8248.818,8503.989,8770.094,9047.803,9337.662,9639.846,9954.411,10281.695,10621.471,10974.626,11343.923,11732.957,12144.128,12578.398,13034.631,13510.429,14002.302,14507.466,15027.254,15562.129,16107.613,16657.956,17210.182,17757.494,18303.43,18867.559,19476.653,20147.592,20891.442,21696.24,22527.837,23338.465,24094.741,24782.384,25413.912,26015.518,26626.512,27275.019,27971.077,28704.786,29460.517,30214.189,30949.514,31661.824,32360.619,33060.844,33783.779,34545.014,35349.676,36193.781,37072.555,37977.657,38902.948,39847.433,40813.398,41801.532,42813.237,43849.269
"166","SUR","Suriname",2019,2.606,NA,2.12,0.054,NA,4.483,NA,0.01,113.262,0.01,NA,NA,NA,NA,0.058,0.004,0.008,2.537,NA,0.1,NA,0.006,0.013,4.363,NA,NA,0,NA,0,0,0.02,NA,1.517,NA,0.04,0.14,110.187,NA,0,NA,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,581363,NA,NA,NA,NA,"Latin America and the Caribbean","LATIN AMERICA AND THE CARIBBEAN",NA,740,"Country/Area",931,214.996,222.451,229.211,235.693,242.211,249.002,256.18,263.756,271.673,279.761,287.87,295.913,303.894,311.945,320.267,328.939,338.155,347.673,356.551,363.574,367.926,369.23,367.907,364.907,361.665,359.234,357.949,357.649,358.103,358.826,359.531,360.144,360.927,362.282,364.722,368.636,374.133,381.033,388.877,397.082,405.169,413.009,420.658,428.028,435.099,441.851,448.207,454.165,459.838,465.38,470.944,476.574,482.228,487.938,493.68,499.461,505.292,511.181,517.122,523.113,529.126,535.177,541.247,547.295,553.278,559.136,564.883,570.501,575.987,581.363,586.634
"167","SWE","Sweden",2019,42.767,NA,2.4,1,NA,4.261,NA,0.12,4948.937,0.3,NA,NA,0.069,8.213,1.607,0.825,1.939,29.632,0.55,0.16,0.818,0.082,0.193,2.952,0.055,NA,0.1,0.06,0.19,0.03,0.24,0.48,109.538,1495.948,16.856,68.379,3239.558,18.656,0.26,0.19,0.1,0.03,0.56,0.52,NA,NA,NA,NA,NA,NA,10036391,NA,622.703,62046.921,NA,"Europe","EUROPE",NA,752,"Country/Area",924,7009.913,7073.227,7127.517,7175.673,7220.064,7262.625,7304.77,7347.475,7391.243,7436.26,7482.536,7530.183,7579.57,7631.453,7686.735,7745.678,7809.085,7875.902,7942.311,8003.186,8054.909,8095.798,8127.045,8151.598,8173.961,8197.341,8223.247,8250.692,8277.422,8299.996,8316.331,8325.493,8329.428,8332.441,8340.444,8357.65,8384.987,8421.056,8464.79,8514.204,8567.375,8625.14,8686.735,8746.77,8798.235,8836.421,8859.18,8868.857,8870.854,8873.105,8881.642,8897.802,8920.703,8951.439,8990.653,9038.627,9096.17,9162.941,9236.433,9313.085,9390.157,9466.705,9542.817,9618.016,9692.137,9764.949,9836.003,9904.895,9971.63,10036.391,10099.27
"168","CHE","Switzerland",2019,37.682,NA,2.13,0.786,NA,4.386,NA,0.1,2991.417,0.18,NA,NA,0.12,0.479,1.738,0.028,6.846,28.416,0.174,0.202,0.056,0.003,0.797,3.308,0.02,NA,0.11,0,0.01,0.09,0.23,0.15,134.808,591.266,1.192,217.293,2040.269,6.626,0.32,0.08,0.01,0.09,0.35,0.19,NA,NA,NA,NA,NA,NA,8591361,NA,313.934,36542.174,NA,"Europe","EUROPE",NA,756,"Country/Area",926,4668.089,4721.916,4781.123,4841.507,4900.462,4957.07,5012.094,5067.973,5128.443,5198.063,5280.683,5377.764,5487.049,5601.812,5712.708,5812.844,5899.478,5973.94,6038.328,6096.427,6150.848,6202.951,6251.286,6292.538,6322.006,6337.031,6335.977,6321.816,6302.042,6286.91,6283.833,6295.921,6321.409,6356.743,6396.144,6435.424,6473.047,6510.593,6550.73,6597.36,6652.873,6718.818,6792.906,6868.937,6938.407,6995.519,7038.027,7068.503,7091.775,7115.031,7143.764,7179.174,7220.378,7268.363,7323.728,7386.818,7457.961,7536.986,7622.826,7713.902,7808.674,7906.988,8008.006,8108.876,8206.003,8296.775,8379.915,8455.797,8525.614,8591.361,8654.618
"169","TJK","Tajikistan",2019,8.98,NA,20.16,1.507,NA,0.963,NA,0.02,414.889,0.03,NA,NA,NA,5.76,0.531,NA,0.004,2.685,NA,0.057,0.618,NA,0,0.288,NA,NA,0.03,0.04,NA,0,0.02,NA,11.899,133.736,NA,73.409,193.847,NA,0.03,0.02,NA,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,9321023,NA,NA,NA,NA,"Asia","CENTRAL AND SOUTHERN ASIA",NA,762,"Country/Area",5500,1531.507,1584.995,1637.95,1690.341,1742.345,1794.416,1847.251,1901.776,1959.137,2020.558,2087.053,2159.134,2236.564,2318.252,2402.473,2487.975,2574.506,2662.257,2750.932,2840.265,2930.108,3020.419,3111.284,3203.035,3296.092,3390.941,3487.658,3586.516,3688.411,3794.457,3905.443,4020.818,4140.297,4265.278,4397.563,4537.82,4687.328,4843.997,5001.172,5149.872,5283.811,5400.636,5502.49,5593.317,5679.169,5764.806,5851.354,5938.404,6027.395,6119.664,6216.329,6318.51,6426.861,6541.55,6662.391,6789.318,6922.59,7062.667,7209.924,7364.752,7527.397,7697.507,7874.838,8059.782,8252.828,8454.019,8663.575,8880.27,9100.847,9321.023,9537.642
"170","THA","Thailand",2019,288.28,NA,-1.43,-4.173,NA,4.14,NA,0.79,7151.969,0.43,NA,NA,0.185,59.601,16.743,NA,83.647,128.289,NA,0.24,0.856,NA,1.201,1.843,NA,NA,1.07,0.41,NA,1.1,1.04,NA,472.174,1330.685,NA,1604.041,3745.07,NA,1.14,0.17,NA,0.67,0.64,NA,NA,NA,NA,NA,NA,NA,69625581,NA,1559.519,22398.508,NA,"Asia","EASTERN AND SOUTH-EASTERN ASIA",NA,764,"Country/Area",920,20710.353,21263.46,21838.302,22436.798,23060.601,23711.122,24389.546,25096.799,25833.567,26600.323,27397.208,28224.186,29080.945,29966.873,30881.136,31822.656,32789.129,33778.804,34791.418,35827.089,36884.525,37963.28,39058.594,40159.581,41252.32,42326.307,43377.27,44405.903,45413.082,46401.75,47374.463,48326.269,49255.889,50173.922,51094.87,52026.901,52980.105,53945.872,54891.52,55772.169,56558.196,57232.471,57811.025,58337.773,58875.275,59467.272,60130.19,60846.588,61585.103,62298.569,62952.639,63539.19,64069.093,64549.867,64995.303,65416.189,65812.54,66182.064,66530.98,66866.834,67195.032,67518.379,67835.969,68144.519,68438.748,68714.519,68971.313,69209.817,69428.454,69625.581,69799.978
"171","TGO","Togo",2019,3.261,NA,2.97,0.094,NA,0.404,NA,0.01,69.378,0,NA,NA,NA,NA,0.814,NA,NA,2.447,NA,0.101,NA,NA,NA,0.303,NA,NA,0.05,NA,NA,NA,0.02,NA,19.229,NA,NA,NA,49.9,NA,0.05,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,8082359,NA,NA,NA,NA,"Africa","SUB-SAHARAN AFRICA",NA,768,"Country/Area",914,1395.451,1425.484,1441.915,1452.089,1461.523,1473.835,1490.723,1512.019,1535.971,1559.682,1580.508,1597.523,1612.761,1631.758,1662.073,1708.631,1774.02,1855.45,1945.777,2034.902,2115.522,2185.667,2247.578,2303.344,2356.62,2410.451,2464.424,2518.454,2576.293,2642.693,2720.835,2812.312,2915.618,3026.98,3140.84,3252.997,3363.04,3471.738,3577.469,3678.567,3774.31,3862.998,3945.902,4029.044,4120.615,4226.293,4348.808,4485.945,4632.451,4780.455,4924.406,5062.571,5197.04,5330.629,5467.77,5611.643,5762.881,5920.36,6083.417,6250.84,6421.674,6595.939,6773.807,6954.721,7137.997,7323.162,7509.952,7698.476,7889.095,8082.359,8278.737
"172","TON","Tonga",2019,0.175,NA,6.54,0.011,NA,1.678,NA,0,4.297,0,NA,NA,NA,NA,NA,NA,NA,0.175,NA,NA,NA,NA,NA,1.678,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.297,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,104497,NA,NA,NA,NA,"Oceania","OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND)",NA,776,"Country/Area",957,47.217,49.31,51.181,52.789,54.151,55.323,56.365,57.372,58.485,59.846,61.574,63.721,66.233,68.975,71.744,74.348,76.774,79.034,81.076,82.861,84.344,85.492,86.327,86.958,87.584,88.321,89.228,90.259,91.336,92.271,92.966,93.415,93.636,93.736,93.793,93.896,94.081,94.318,94.592,94.848,95.069,95.243,95.398,95.556,95.739,95.972,96.267,96.621,97.036,97.475,97.962,98.482,99.023,99.591,100.214,100.908,101.714,102.577,103.384,103.897,103.981,103.558,102.736,101.768,101.023,100.78,101.143,102.002,103.199,104.497,105.697
"173","TTO","Trinidad and Tobago",2019,37.864,NA,0,-0.002,NA,27.143,NA,0.1,1528.577,0.09,NA,NA,0.191,NA,0.279,NA,33.055,4.529,NA,0.2,NA,NA,23.696,3.247,NA,NA,0.02,NA,NA,0.43,0.04,NA,12.549,NA,NA,985.148,424.333,NA,0.03,NA,NA,0.41,0.07,NA,NA,NA,NA,NA,NA,NA,1394969,NA,198.256,142118.82,NA,"Latin America and the Caribbean","LATIN AMERICA AND THE CARIBBEAN",NA,780,"Country/Area",915,645.626,658.754,675.583,695.247,716.879,739.703,762.977,786.024,808.219,829.025,847.973,864.814,879.436,891.948,902.62,911.742,919.218,925.233,930.792,937.184,945.357,955.753,968.136,982.006,996.479,1010.934,1025.104,1039.21,1053.56,1068.644,1084.743,1101.983,1120.019,1138.071,1155.083,1170.296,1183.382,1194.532,1204.15,1212.858,1221.121,1229.108,1236.685,1243.605,1249.527,1254.2,1257.547,1259.838,1261.699,1263.927,1267.159,1271.627,1277.21,1283.564,1290.115,1296.497,1302.552,1308.45,1314.449,1320.921,1328.144,1336.18,1344.814,1353.708,1362.337,1370.332,1377.563,1384.06,1389.841,1394.969,1399.491
"174","TUN","Tunisia",2019,31.013,NA,2.16,0.656,NA,2.652,NA,0.09,875.777,0.05,NA,NA,NA,NA,3.595,0.289,12.472,14.656,NA,0.307,NA,0.025,1.066,1.253,NA,NA,0.23,NA,0.07,0.16,0.12,NA,104.351,NA,9.303,244.887,502.635,NA,0.25,NA,0.05,0.1,0.09,NA,NA,NA,NA,NA,NA,NA,11694721,NA,NA,NA,NA,"Africa","NORTHERN AFRICA AND WESTERN ASIA",NA,788,"Country/Area",912,3605.312,3696.163,3772.929,3838.091,3894.12,3943.544,3988.865,4032.593,4077.211,4125.078,4178.235,4238.141,4305.477,4380.074,4461.111,4547.941,4640.995,4740.526,4845.22,4953.379,5063.805,5176.29,5291.335,5409.338,5530.978,5656.912,5786.482,5919.958,6060.158,6210.756,6374.04,6551.232,6740.52,6937.332,7135.265,7329.59,7517.854,7700.733,7880.333,8060.211,8242.509,8427.851,8613.855,8795.934,8967.916,9125.4,9267.335,9395.119,9509.862,9613.587,9708.347,9793.915,9871.261,9945.282,10022.278,10106.778,10201.211,10304.729,10414.425,10525.691,10635.245,10741.872,10846.993,10952.949,11063.195,11179.951,11303.942,11433.438,11565.203,11694.721,11818.618
"175","TUR","Turkey",2019,405.126,NA,-3.36,-14.068,NA,4.856,NA,1.11,10452.537,0.63,NA,NA,0.225,161.877,30.423,0.174,87.708,118.15,6.793,0.365,1.94,0.002,1.051,1.416,0.081,NA,1.95,1.13,0.04,1.15,0.96,5.9,812.349,4301.847,5.182,1578.405,3624.819,129.935,1.95,0.56,0.03,0.66,0.62,3.65,NA,NA,NA,NA,NA,NA,83429607,NA,1802.849,21609.123,NA,"Asia","NORTHERN AFRICA AND WESTERN ASIA",NA,792,"Country/Area",922,21408.398,21951.203,22508.952,23081.587,23668.91,24270.599,24886.127,25514.825,26155.927,26808.633,27472.339,28146.909,28832.831,29531.362,30244.258,30972.996,31717.504,32477.994,33256.465,34055.391,34876.296,35720.603,36587.267,37472.329,38370.278,39277.249,40189.561,41108.29,42039.983,42994.043,43975.972,44988.411,46025.411,47073.47,48114.158,49133.928,50128.548,51100.93,52053.764,52992.479,53921.758,54840.595,55748.946,56653.808,57564.209,58486.453,59423.278,60372.571,61329.665,62287.391,63240.196,64192.243,65145.357,66089.402,67010.93,67903.461,68756.809,69581.854,70418.612,71321.406,72326.992,73443.254,74651.046,75925.454,77229.262,78529.413,79827.868,81116.451,82340.09,83429.607,84339.067
"176","TKM","Turkmenistan",2019,85.647,NA,9.75,7.612,NA,14.414,NA,0.24,2690.675,0.16,NA,NA,0.213,NA,1.336,NA,62.227,22.084,NA,0.225,NA,NA,10.472,3.717,NA,NA,0.09,NA,NA,0.82,0.18,NA,42.081,NA,NA,1468.442,1083.99,NA,0.1,NA,NA,0.62,0.19,NA,NA,NA,NA,NA,NA,NA,5942094,NA,402.026,67658.403,NA,"Asia","CENTRAL AND SOUTHERN ASIA",NA,795,"Country/Area",5500,1210.998,1231.825,1258.381,1289.831,1325.43,1364.638,1406.988,1452.178,1500.013,1550.416,1603.254,1658.364,1715.408,1773.854,1833.065,1892.596,1952.144,2011.762,2071.793,2132.8,2195.165,2258.965,2324.019,2390.212,2457.379,2525.374,2594.315,2664.262,2734.899,2805.817,2876.809,2947.783,3019.064,3091.51,3166.215,3244.024,3324.462,3407.31,3493.892,3585.867,3683.978,3789.188,3899.843,4010.789,4115.105,4207.841,4287.337,4355.125,4413.477,4466.133,4516.128,4564.087,4610.018,4655.752,4703.396,4754.652,4810.114,4870.142,4935.765,5007.953,5087.211,5174.076,5267.906,5366.376,5466.324,5565.283,5662.371,5757.667,5850.902,5942.094,6031.187
"177","TCA","Turks and Caicos Islands",2019,0.231,NA,-2.62,-0.006,NA,6.06,NA,0,3.734,0,NA,NA,NA,NA,NA,NA,NA,0.231,NA,NA,NA,NA,NA,6.06,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3.734,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,38194,NA,NA,NA,NA,"Latin America and the Caribbean","LATIN AMERICA AND THE CARIBBEAN",14,796,"Country/Area",915,5.044,5.001,4.982,5.037,5.131,5.247,5.38,5.504,5.641,5.748,5.825,5.867,5.884,5.87,5.851,5.814,5.783,5.766,5.746,5.765,5.837,5.973,6.156,6.38,6.61,6.832,7.02,7.193,7.38,7.607,7.894,8.243,8.654,9.096,9.556,9.974,10.365,10.717,11.091,11.55,12.115,12.815,13.639,14.526,15.399,16.221,16.93,17.566,18.228,19.069,20.171,21.578,23.23,25.008,26.709,28.181,29.394,30.383,31.2,31.933,32.658,33.371,34.067,34.733,35.371,35.979,36.558,37.116,37.667,38.194,38.718
"178","TUV","Tuvalu",2019,0.012,NA,6.54,0.001,NA,1.049,NA,0,0.277,0,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA,NA,1.049,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.277,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11655,NA,NA,NA,NA,"Oceania","OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND)",NA,798,"Country/Area",957,4.676,4.784,4.872,4.94,5.013,5.072,5.139,5.194,5.236,5.285,5.321,5.33,5.34,5.341,5.354,5.388,5.435,5.51,5.598,5.671,5.74,5.77,5.786,5.819,5.903,6.064,6.319,6.65,7.018,7.357,7.631,7.825,7.951,8.041,8.11,8.211,8.341,8.481,8.637,8.787,8.91,9.014,9.11,9.194,9.259,9.298,9.317,9.328,9.332,9.344,9.392,9.478,9.593,9.724,9.871,9.997,10.118,10.219,10.315,10.413,10.521,10.626,10.744,10.849,10.973,11.099,11.232,11.365,11.505,11.655,11.792
"179","UGA","Uganda",2019,5.531,NA,2.72,0.146,NA,0.125,NA,0.02,100.272,0.01,NA,NA,NA,NA,0.372,NA,NA,5.16,NA,0.008,NA,NA,NA,0.117,NA,NA,0.02,NA,NA,NA,0.04,NA,7.117,NA,NA,NA,93.155,NA,0.02,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,44269587,NA,NA,NA,NA,"Africa","SUB-SAHARAN AFRICA",NA,800,"Country/Area",910,5158.191,5307.724,5452.857,5596.323,5740.774,5888.791,6042.926,6205.62,6379.221,6565.839,6767.092,6983.824,7215.799,7461.636,7719.108,7986.062,8263.434,8550.444,8841.156,9127.855,9405.606,9671.856,9929.644,10186.452,10453.029,10737.403,11042.975,11368.618,11712.54,12071.14,12442.333,12825.084,13221.991,13638.729,14082.87,14559.357,15070.319,15612.754,16180.129,16763.041,17354.395,17953.534,18561.668,19175.986,19793.541,20413.157,21032.817,21655.392,22290.787,22952.406,23650.159,24388.974,25167.261,25980.547,26821.3,27684.59,28571.475,29486.335,30431.734,31411.096,32428.164,33476.772,34558.7,35694.519,36911.53,38225.447,39649.173,41166.588,42729.032,44269.587,45741
"180","UKR","Ukraine",2019,223.229,NA,-3.65,-8.465,NA,5.074,NA,0.61,29549.363,1.79,NA,NA,0.236,115.182,3.719,2.399,61.807,37.317,2.806,0.084,2.618,0.054,1.405,0.848,0.064,NA,0.24,0.8,0.56,0.81,0.3,2.44,408.314,16644.712,161.882,6182.128,6043.255,109.073,0.98,2.16,0.95,2.6,1.04,3.06,NA,NA,NA,NA,NA,NA,43993643,NA,945.925,21501.22,NA,"Europe","EUROPE",23,804,"Country/Area",923,37297.64,37815.54,38360.078,38915.814,39471.403,40019.483,40557.034,41085.019,41607.893,42132.44,42664.646,43206.353,43752.227,44288.607,44796.959,45264.552,45684.983,46063.219,46411.816,46749.289,47088.862,47435.008,47783.006,48125.829,48452.623,48755.662,49032.729,49287.118,49523.304,49747.998,49965.872,50176.399,50377.069,50568.025,50749.176,50919.275,51077.457,51219.911,51338.392,51422.338,51463.101,51461.273,51415.957,51316.013,51147.771,50903.783,50580.467,50187.28,49746.523,49288.739,48838.058,48401.648,47980.033,47582.463,47217.489,46890.775,46607.397,46366.347,46158.709,45970.942,45792.086,45619.85,45453.805,45286.988,45111.53,44921.636,44713.708,44487.708,44246.158,43993.643,43733.759
"181","ARE","United Arab Emirates",2019,190.683,NA,1.14,2.142,NA,19.516,NA,0.52,4668.615,0.28,NA,NA,0.142,9.328,6.985,1.403,138.545,34.422,NA,0.715,0.955,0.144,14.18,3.523,NA,NA,0.45,0.06,0.33,1.82,0.28,NA,141.107,69.486,416.378,2788.215,1253.428,NA,0.34,0.01,2.44,1.17,0.22,NA,NA,NA,NA,NA,NA,NA,9770526,NA,1341.732,137317.77,NA,"Asia","NORTHERN AFRICA AND WESTERN ASIA",NA,784,"Country/Area",922,69.594,67.466,69.235,72.771,76.523,79.579,81.624,82.963,84.42,87.188,92.417,100.801,112.112,125.13,138.049,149.855,159.979,169.768,182.62,203.103,234.512,277.463,330.968,394.625,467.457,548.295,637.926,735.347,835.498,931.752,1019.507,1096.602,1164.816,1228.457,1293.97,1366.165,1446.386,1533.526,1627.068,1725.676,1828.437,1937.159,2052.892,2173.135,2294.377,2415.099,2539.121,2671.361,2813.214,2966.029,3134.067,3302.722,3478.769,3711.931,4068.577,4588.222,5300.172,6168.846,7089.486,7917.368,8549.998,8946.778,9141.598,9197.908,9214.182,9262.896,9360.975,9487.206,9630.966,9770.526,9890.4
"182","GBR","United Kingdom",2019,369.878,NA,-2.7,-10.26,NA,5.477,NA,1.01,77835.7,4.71,NA,NA,0.17,27.25,4.364,4.586,161.255,169.579,2.845,0.065,0.404,0.068,2.388,2.511,0.042,NA,0.28,0.19,1.07,2.12,1.37,2.47,515.673,56805.087,287.291,6847.277,13277.602,103.506,1.24,7.36,1.68,2.88,2.29,2.9,NA,NA,NA,NA,NA,NA,67530161,NA,2177.825,32249.735,NA,"Europe","EUROPE",29,826,"Country/Area",924,50616.019,50601.926,50651.273,50750.98,50890.911,51063.907,51265.885,51495.703,51754.668,52045.664,52370.595,52727.763,53109.4,53500.721,53882.751,54240.855,54568.868,54866.529,55132.603,55367.95,55573.455,55748.534,55892.412,56006.29,56092.059,56152.325,56188.348,56203.598,56205.91,56205.087,56209.164,56220.739,56241.408,56276.791,56332.902,56413.555,56522.505,56658.26,56812.754,56974.289,57134.377,57290.792,57446.041,57602.279,57763.382,57932.45,58113.554,58307.32,58509.972,58715.859,58923.305,59124.277,59326.294,59561.429,59872.76,60287.953,60821.349,61455.154,62145.098,62828.62,63459.801,64021.922,64525.3,64984.015,65423.048,65860.149,66297.944,66727.463,67141.678,67530.161,67886.004
"183","URY","Uruguay",2019,6.378,NA,2.02,0.126,NA,1.842,NA,0.02,364.779,0.02,NA,NA,NA,0.022,0.293,NA,0.126,5.937,NA,0.085,0.006,NA,0.036,1.715,NA,NA,0.02,0,NA,0,0.05,NA,20.003,4.156,NA,2.584,338.036,NA,0.05,0,NA,0,0.06,NA,NA,NA,NA,NA,NA,NA,3461731,NA,NA,NA,NA,"Latin America and the Caribbean","LATIN AMERICA AND THE CARIBBEAN",NA,858,"Country/Area",931,2238.501,2261.34,2286.261,2313.211,2342.041,2372.564,2404.491,2437.496,2471.144,2505.007,2538.648,2571.682,2603.883,2635.125,2665.383,2694.537,2722.871,2750.091,2774.761,2795.037,2809.799,2818.283,2821.458,2822.112,2824.095,2830.172,2841.371,2856.958,2875.724,2895.683,2915.389,2934.624,2953.852,2973.048,2992.25,3011.519,3030.651,3049.581,3068.714,3088.603,3109.598,3131.657,3154.459,3177.734,3201.149,3224.275,3247.383,3270.158,3291.053,3308.005,3319.734,3325.471,3326.046,3323.661,3321.486,3321.799,3325.403,3331.753,3340.221,3349.676,3359.273,3368.926,3378.975,3389.436,3400.439,3412.013,3424.139,3436.645,3449.29,3461.731,3473.727
"184","UZB","Uzbekistan",2019,110.246,NA,-3.24,-3.692,NA,3.343,NA,0.3,6609.072,0.4,NA,NA,0.222,8.153,3.407,NA,89.732,8.955,NA,0.103,0.247,NA,2.721,0.272,NA,NA,0.22,0.06,NA,1.18,0.07,NA,189.311,1005.23,NA,3816.708,1562.786,NA,0.46,0.13,NA,1.61,0.27,NA,NA,NA,NA,NA,NA,NA,32981714,NA,495.469,15022.418,NA,"Asia","CENTRAL AND SOUTHERN ASIA",NA,860,"Country/Area",5500,6264.058,6470.057,6667.892,6864.761,7066.455,7277.336,7500.307,7736.86,7987.252,8250.719,8526.299,8813.619,9113.629,9428.906,9762.819,10116.87,10493.441,10889.499,11294.666,11694.843,12080.311,12446.444,12796.982,13140.797,13491.114,13857.469,14242.766,14643.881,15057.226,15476.928,15898.76,16321.692,16747.428,17177.663,17615.037,18061.283,18515.579,18976.411,19443.89,19918.119,20398.347,20884.862,21375.114,21861.974,22336.202,22791.033,23225.303,23640.487,24036.017,24412.051,24769.955,25108.554,25431.116,25749.109,26077.614,26427.785,26804.067,27204.711,27626.981,28065.469,28515.908,28977.006,29449.415,29932.63,30426.394,30929.556,31441.753,31959.774,32476.232,32981.715,33469.199
"185","VUT","Vanuatu",2019,0.155,NA,6.54,0.01,NA,0.517,NA,0,4.514,0,NA,NA,NA,NA,NA,NA,NA,0.155,NA,NA,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.359,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,299882,NA,NA,NA,NA,"Oceania","OCEANIA (EXCLUDING AUSTRALIA AND NEW ZEALAND)",NA,548,"Country/Area",928,47.696,48.919,50.291,51.766,53.312,54.921,56.557,58.242,59.98,61.792,63.689,65.7,67.793,69.944,72.116,74.268,76.392,78.505,80.653,82.92,85.374,88.012,90.802,93.749,96.773,99.863,103.002,106.206,109.397,112.543,115.598,118.546,121.398,124.213,127.058,129.989,132.988,136.075,139.319,142.801,146.575,150.718,155.176,159.743,164.128,168.161,171.721,174.917,177.987,181.259,184.964,189.209,193.927,198.96,204.123,209.282,214.379,219.464,224.7,230.244,236.216,242.658,249.505,256.637,263.888,271.128,278.326,285.499,292.675,299.882,307.15
"186","YEM","Yemen",2019,10.255,NA,3.11,0.31,NA,0.352,NA,0.03,615.411,0.04,NA,NA,NA,0.337,0.837,NA,1.249,7.832,NA,0.029,0.012,NA,0.043,0.269,NA,NA,0.05,0,NA,0.02,0.06,NA,22.755,4.525,NA,15.814,572.317,NA,0.05,0,NA,0.01,0.1,NA,NA,NA,NA,NA,NA,NA,29161922,NA,NA,NA,NA,"Asia","NORTHERN AFRICA AND WESTERN ASIA",NA,887,"Country/Area",922,4661.279,4717.141,4776.184,4837.606,4900.843,4965.567,5031.695,5099.348,5168.87,5240.716,5315.351,5393.034,5473.671,5556.767,5641.598,5727.745,5816.241,5907.873,6001.858,6097.042,6193.379,6290.367,6390.573,6500.809,6630.003,6784.699,6967.944,7178.672,7414.167,7669.699,7941.903,8231.905,8541.605,8869.363,9213.078,9572.17,9941.102,10322.044,10730.864,11189.185,11709.987,12302.127,12954.157,13634.082,14297.617,14913.313,15469.274,15975.676,16450.306,16921.157,17409.071,17918.369,18443.684,18985.001,19540.096,20107.416,20687.648,21282.514,21892.149,22516.464,23154.854,23807.586,24473.176,25147.112,25823.488,26497.881,27168.21,27834.811,28498.683,29161.922,29825.968
